Players,Custom,fideID
"Von Wantoch Rekowski, Danijela",https://players.chessbase.com/en/player/Von%20Wantoch%20Rekowski_%20Danijela,922528
"Beyer, Christian",https://players.chessbase.com/en/player/Beyer_%20Christian,4635450
"Krockenberger, Martin",https://players.chessbase.com/en/player/Krockenberger_%20Martin,4602552
"Dobosz, Henryk",https://players.chessbase.com/en/player/Dobosz_%20Henryk,1100114
"Gabriel, Josef",https://players.chessbase.com/en/player/Gabriel_%20Josef,4609948
"Bafounta, Denis",https://players.chessbase.com/en/player/Bafounta_%20Denis,621293
"Bighiu, Gheorghe",https://players.chessbase.com/en/player/Bighiu_%20Gheorghe,813311
"La Manna, Francesco",https://players.chessbase.com/en/player/La%20Manna_%20Francesco,825514
"Hamdouchi, Adina Maria",https://players.chessbase.com/en/player/Hamdouchi_%20Adina%20Maria,1206435
"Calavalle, Giulio",https://players.chessbase.com/en/player/Calavalle_%20Giulio,806382
"Di Caro, Calogero",https://players.chessbase.com/en/player/Di%20Caro_%20Calogero,813214
"Klocker, Benedikt",https://players.chessbase.com/en/player/Klocker_%20Benedikt,1617427
"Voiska, Margarita",https://players.chessbase.com/en/player/Voiska_%20Margarita,2900602
"Gromovs, Sergejs",https://players.chessbase.com/en/player/Gromovs_%20Sergejs,811394
"Antoniewski, Rafal",https://players.chessbase.com/en/player/Antoniewski_%20Rafal,1111078
"Polzin, Rainer",https://players.chessbase.com/en/player/Polzin_%20Rainer,4610741
"Delemarre, Jop",https://players.chessbase.com/en/player/Delemarre_%20Jop,1003704
"Namyslo, Holger",https://players.chessbase.com/en/player/Namyslo_%20Holger,4607430
"Sprotte, Norbert",https://players.chessbase.com/en/player/Sprotte_%20Norbert,4607015
"Votava, Jan",https://players.chessbase.com/en/player/Votava_%20Jan,300535
"Niering, Martin",https://players.chessbase.com/en/player/Niering_%20Martin,4612817
"Breier, Andreas",https://players.chessbase.com/en/player/Breier_%20Andreas,4630408
"Tolk, Pieter",https://players.chessbase.com/en/player/Tolk_%20Pieter,1000926
"Dobrovolsky, Oleg",https://players.chessbase.com/en/player/Dobrovolsky_%20Oleg,24112666
"Ivaschenko, Vadim",https://players.chessbase.com/en/player/Ivaschenko_%20Vadim,4199677
"Elizarov, Dmitry",https://players.chessbase.com/en/player/Elizarov_%20Dmitry,4177614
"Petrov, Artur",https://players.chessbase.com/en/player/Petrov_%20Artur,24107085
"Rud, Viktor",https://players.chessbase.com/en/player/Rud_%20Viktor,24106356
"Parinov, Ivan",https://players.chessbase.com/en/player/Parinov_%20Ivan,24121673
"Reva, Kirill",https://players.chessbase.com/en/player/Reva_%20Kirill,24154180
"Trubchaninov, Artem",https://players.chessbase.com/en/player/Trubchaninov_%20Artem,24198838
"Rockmann, Jan Okke",https://players.chessbase.com/en/player/Rockmann_%20Jan%20Okke,12942111
"Qadimbayli, Qoshgar",https://players.chessbase.com/en/player/Qadimbayli_%20Qoshgar,13405535
"Falcon, Benjamin",https://players.chessbase.com/en/player/Falcon_%20Benjamin,132101
"Aslanov, Farid",https://players.chessbase.com/en/player/Aslanov_%20Farid,13408925
"Gurvich, Vitaly",https://players.chessbase.com/en/player/Gurvich_%20Vitaly,24164852
"Sedykh, Egor",https://players.chessbase.com/en/player/Sedykh_%20Egor,24176320
"Ulker, Tolga",https://players.chessbase.com/en/player/Ulker_%20Tolga,6351875
"Baasansuren, Erdene",https://players.chessbase.com/en/player/Baasansuren_%20Erdene,4902084
"Zhao, Chenxi",https://players.chessbase.com/en/player/Zhao_%20Chenxi,8611513
"Panarin, Mikhail",https://players.chessbase.com/en/player/Panarin_%20Mikhail,4153251
"Prizant, Jaroslav",https://players.chessbase.com/en/player/Prizant_%20Jaroslav,4140664
"Baraeva, Marina",https://players.chessbase.com/en/player/Baraeva_%20Marina,24142573
"Pushkov, Nikolai",https://players.chessbase.com/en/player/Pushkov_%20Nikolai,4117131
"Yandarbiev, Ruslan",https://players.chessbase.com/en/player/Yandarbiev_%20Ruslan,4115023
"Trubchaninov, Timur",https://players.chessbase.com/en/player/Trubchaninov_%20Timur,24176931
"Varavin, Viktor",https://players.chessbase.com/en/player/Varavin_%20Viktor,4101766
"Kornyukov, Alexey",https://players.chessbase.com/en/player/Kornyukov_%20Alexey,4150457
"Rozhko, Dmitry",https://players.chessbase.com/en/player/Rozhko_%20Dmitry,4150430
"Martynov, Roman",https://players.chessbase.com/en/player/Martynov_%20Roman,14132044
"Najdin, Danil",https://players.chessbase.com/en/player/Najdin_%20Danil,4172426
"Musalov, Ruslan",https://players.chessbase.com/en/player/Musalov_%20Ruslan,4141490
"Shariyazdanov, Andrey",https://players.chessbase.com/en/player/Shariyazdanov_%20Andrey,4122747
"Beinenson, Katsiaryna",https://players.chessbase.com/en/player/Beinenson_%20Katsiaryna,13507044
"Pakhomov, Egor",https://players.chessbase.com/en/player/Pakhomov_%20Egor,24129542
"Askerov, Marat",https://players.chessbase.com/en/player/Askerov_%20Marat,24175200
"Odnorozhenko, Evgenyi",https://players.chessbase.com/en/player/Odnorozhenko_%20Evgenyi,14116588
"Babkin, Anatoliy",https://players.chessbase.com/en/player/Babkin_%20Anatoliy,24184535
"Khlian, Eduard",https://players.chessbase.com/en/player/Khlian_%20Eduard,4121406
"Sukhareva, Evgenia",https://players.chessbase.com/en/player/Sukhareva_%20Evgenia,4167155
"Kotenko, Pavel",https://players.chessbase.com/en/player/Kotenko_%20Pavel,4130219
"Chernyavsky, Alexander",https://players.chessbase.com/en/player/Chernyavsky_%20Alexander,24131156
"Poley, Vladimir",https://players.chessbase.com/en/player/Poley_%20Vladimir,13500090
"Kim, Yana",https://players.chessbase.com/en/player/Kim_%20Yana,24133167
"Zarkovic, Milos",https://players.chessbase.com/en/player/Zarkovic_%20Milos,940488
"German, Nikita",https://players.chessbase.com/en/player/German_%20Nikita,24175501
"Mosblech, Michael",https://players.chessbase.com/en/player/Mosblech_%20Michael,1270807
"Meins, Gerlef",https://players.chessbase.com/en/player/Meins_%20Gerlef,4620895
"Pezerovic, Edin",https://players.chessbase.com/en/player/Pezerovic_%20Edin,14400375
"Berchtenbreiter, Maximilian",https://players.chessbase.com/en/player/Berchtenbreiter_%20Maximilian,24641120
"Foerster, Soeren",https://players.chessbase.com/en/player/Foerster_%20Soeren,4641124
"Pirrot, Dieter",https://players.chessbase.com/en/player/Pirrot_%20Dieter,4601157
"Roshka, Yevgeniy",https://players.chessbase.com/en/player/Roshka_%20Yevgeniy,14129558
"Frolov, Andrey",https://players.chessbase.com/en/player/Frolov_%20Andrey,24160814
"Pasiev, Rakhim",https://players.chessbase.com/en/player/Pasiev_%20Rakhim,24122475
"Charochkina, Daria",https://players.chessbase.com/en/player/Charochkina_%20Daria,4180917
"Zhdanov, Petr",https://players.chessbase.com/en/player/Zhdanov_%20Petr,24105929
"Gorkavij, Vadim",https://players.chessbase.com/en/player/Gorkavij_%20Vadim,4134540
"Zenzera, Alexey",https://players.chessbase.com/en/player/Zenzera_%20Alexey,4102665
"Bortnyk, Olexandr",https://players.chessbase.com/en/player/Bortnyk_%20Olexandr,14120828
"Radkov, Bazhen D",https://players.chessbase.com/en/player/Radkov_%20Bazhen%20D,24170593
"Yagupov, Igor",https://players.chessbase.com/en/player/Yagupov_%20Igor,4113632
"Novikov, Konstantin",https://players.chessbase.com/en/player/Novikov_%20Konstantin,24163554
"Ginosyan, Razmik",https://players.chessbase.com/en/player/Ginosyan_%20Razmik,24190144
"Privorotsky, Oleg1",https://players.chessbase.com/en/player/Privorotsky_%20Oleg1,24160490
"Oshevnev, Anatoly",https://players.chessbase.com/en/player/Oshevnev_%20Anatoly,24104094
"Garifullin, Ildar",https://players.chessbase.com/en/player/Garifullin_%20Ildar,4179153
"Vildanov, Ruslan",https://players.chessbase.com/en/player/Vildanov_%20Ruslan,24191442
"Husnullin, Ramil",https://players.chessbase.com/en/player/Husnullin_%20Ramil,4136357
"Lykov, Sergey",https://players.chessbase.com/en/player/Lykov_%20Sergey,4195930
"Kanter, Eduard",https://players.chessbase.com/en/player/Kanter_%20Eduard,4103963
"Nizamov, Bulat",https://players.chessbase.com/en/player/Nizamov_%20Bulat,24176010
"Rudenko, Naum",https://players.chessbase.com/en/player/Rudenko_%20Naum,34146072
"Serov, Danila",https://players.chessbase.com/en/player/Serov_%20Danila,24192619
"Karpenko, Artem",https://players.chessbase.com/en/player/Karpenko_%20Artem,24175595
"Yeletsky, Ivan",https://players.chessbase.com/en/player/Yeletsky_%20Ivan,24180327
"Efanov, Mikhail",https://players.chessbase.com/en/player/Efanov_%20Mikhail,24159620
"Novikov, Konstantin Ivan",https://players.chessbase.com/en/player/Novikov_%20Konstantin%20Ivan,4161181
"Ofitserian, Boris",https://players.chessbase.com/en/player/Ofitserian_%20Boris,24199443
"Payanidi, Janis",https://players.chessbase.com/en/player/Payanidi_%20Janis,24128490
"Palchun, Grigory",https://players.chessbase.com/en/player/Palchun_%20Grigory,24147338
"Gluckman, Paul",https://players.chessbase.com/en/player/Gluckman_%20Paul,14309513
"Roach, Andrew",https://players.chessbase.com/en/player/Roach_%20Andrew,2073145
"Pitzanti, Matteo",https://players.chessbase.com/en/player/Pitzanti_%20Matteo,890693
"Yu, Kaifeng",https://players.chessbase.com/en/player/Yu_%20Kaifeng,8609667
"Permin, Viktor",https://players.chessbase.com/en/player/Permin_%20Viktor,24198510
"Schoppen, Casper",https://players.chessbase.com/en/player/Schoppen_%20Casper,1046730
"Kirillov, Dmitry1",https://players.chessbase.com/en/player/Kirillov_%20Dmitry1,34180572
"Sidorov, Anton",https://players.chessbase.com/en/player/Sidorov_%20Anton,24161454
"Privalov, Igor",https://players.chessbase.com/en/player/Privalov_%20Igor,34123013
"Airapetian, Gor",https://players.chessbase.com/en/player/Airapetian_%20Gor,4177916
"Kozachenko, Alexander",https://players.chessbase.com/en/player/Kozachenko_%20Alexander,34194409
"Aivazian, Grigory",https://players.chessbase.com/en/player/Aivazian_%20Grigory,24175137
"Gunchenko, Vadim",https://players.chessbase.com/en/player/Gunchenko_%20Vadim,24175536
"Khismatullin, Denis Rimovich",https://players.chessbase.com/en/player/Khismatullin_%20Denis%20Rimovich,4142578
"Swayams, Mishra",https://players.chessbase.com/en/player/Swayams_%20Mishra,5028183
"Safonov, Nikita",https://players.chessbase.com/en/player/Safonov_%20Nikita,24153281
"Tillyaev, Ulugbek",https://players.chessbase.com/en/player/Tillyaev_%20Ulugbek,14202441
"Atabayev, Maksat",https://players.chessbase.com/en/player/Atabayev_%20Maksat,14001101
"Mokshanov, Alexey",https://players.chessbase.com/en/player/Mokshanov_%20Alexey,24121657
"Simonian, Tigran",https://players.chessbase.com/en/player/Simonian_%20Tigran,13303597
"Tishova, Svetlana",https://players.chessbase.com/en/player/Tishova_%20Svetlana,24173550
"Kozionov, Kirill",https://players.chessbase.com/en/player/Kozionov_%20Kirill,24101729
"Erenberg, Ariel",https://players.chessbase.com/en/player/Erenberg_%20Ariel,2811634
"Marek, Matyas",https://players.chessbase.com/en/player/Marek_%20Matyas,335398
"Maslova, Polina",https://players.chessbase.com/en/player/Maslova_%20Polina,24178772
"Levin, Evgeny A",https://players.chessbase.com/en/player/Levin_%20Evgeny%20A,4182596
"Kharitonov, Alexandr",https://players.chessbase.com/en/player/Kharitonov_%20Alexandr,4135202
"Okun, Evgeny",https://players.chessbase.com/en/player/Okun_%20Evgeny,24131806
"Selivanov, Ivan",https://players.chessbase.com/en/player/Selivanov_%20Ivan,24199060
"Mesropov, Konstantin Eduard",https://players.chessbase.com/en/player/Mesropov_%20Konstantin%20Eduard,4116887
"Thilakarathne, GMS.",https://players.chessbase.com/en/player/Thilakarathne_%20GMS.,9913475
"Sai, Vishwesh C",https://players.chessbase.com/en/player/Sai_%20Vishwesh%20C,5081670
"Li, Wenxiang",https://players.chessbase.com/en/player/Li_%20Wenxiang,8609748
"Ivannikau, Maksim",https://players.chessbase.com/en/player/Ivannikau_%20Maksim,13511220
"Bohus, Adam",https://players.chessbase.com/en/player/Bohus_%20Adam,759627
"Raykov, Stefan",https://players.chessbase.com/en/player/Raykov_%20Stefan,2915049
"Ramasamy, Vikram",https://players.chessbase.com/en/player/Ramasamy_%20Vikram,30908515
"Lamblin, Jean",https://players.chessbase.com/en/player/Lamblin_%20Jean,5400376
"Kandil, Adham",https://players.chessbase.com/en/player/Kandil_%20Adham,10618490
"Chylewski, Patryk",https://players.chessbase.com/en/player/Chylewski_%20Patryk,1186191
"Chernikov, Anatoly",https://players.chessbase.com/en/player/Chernikov_%20Anatoly,44185383
"Maltsevskaya, Aleksandra",https://players.chessbase.com/en/player/Maltsevskaya_%20Aleksandra,24174041
"Weetik, Vjacheslav",https://players.chessbase.com/en/player/Weetik_%20Vjacheslav,4153472
"Maletin, Pavel",https://players.chessbase.com/en/player/Maletin_%20Pavel,4146786
"Gerard, Nicolas",https://players.chessbase.com/en/player/Gerard_%20Nicolas,605000
"Jarvenpaa, Jari",https://players.chessbase.com/en/player/Jarvenpaa_%20Jari,504220
"Greenfeld, Alon",https://players.chessbase.com/en/player/Greenfeld_%20Alon,2800039
"Zhou, Qiyu",https://players.chessbase.com/en/player/Zhou_%20Qiyu,505161
"Sammalvuo, Tapani",https://players.chessbase.com/en/player/Sammalvuo_%20Tapani,501115
"Gabrielian, Artur",https://players.chessbase.com/en/player/Gabrielian_%20Artur,4131002
"Nie, Xinyang",https://players.chessbase.com/en/player/Nie_%20Xinyang,8607222
"Zlatin, Alexander",https://players.chessbase.com/en/player/Zlatin_%20Alexander,2810549
"Turar, Dastan",https://players.chessbase.com/en/player/Turar_%20Dastan,13707639
"Haase, Pavel",https://players.chessbase.com/en/player/Haase_%20Pavel,360392
"Sahin, Doga Boran",https://players.chessbase.com/en/player/Sahin_%20Doga%20Boran,6359906
"Salemgareev, Tagir",https://players.chessbase.com/en/player/Salemgareev_%20Tagir,24199052
"Pultorak, Jan",https://players.chessbase.com/en/player/Pultorak_%20Jan,1176021
"Shubin, Kirill",https://players.chessbase.com/en/player/Shubin_%20Kirill,34119962
"Pavlov, Danila",https://players.chessbase.com/en/player/Pavlov_%20Danila,34126594
"Tsapalin, Sergey",https://players.chessbase.com/en/player/Tsapalin_%20Sergey,4107071
"Ageichenko, Genadi A",https://players.chessbase.com/en/player/Ageichenko_%20Genadi%20A,4105222
"Lesovoi, Evgenij",https://players.chessbase.com/en/player/Lesovoi_%20Evgenij,24164135
"Markovic, Vojislav",https://players.chessbase.com/en/player/Markovic_%20Vojislav,904198
"Polyaninov, Aleksey Vladimirovi",https://players.chessbase.com/en/player/Polyaninov_%20Aleksey%20Vladimirovi,4118499
"Just, Anita",https://players.chessbase.com/en/player/Just_%20Anita,4628756
"Goldbeck, Lars",https://players.chessbase.com/en/player/Goldbeck_%20Lars,16208188
"Schatz, Dieter",https://players.chessbase.com/en/player/Schatz_%20Dieter,4624963
"Stolte, Alexander",https://players.chessbase.com/en/player/Stolte_%20Alexander,4650689
"Kozul, Zdenko",https://players.chessbase.com/en/player/Kozul_%20Zdenko,14502879
"Moiseenko, Vadim",https://players.chessbase.com/en/player/Moiseenko_%20Vadim,4123700
"Gazik, Viktor",https://players.chessbase.com/en/player/Gazik_%20Viktor,14928752
"Sharafiev, Azat",https://players.chessbase.com/en/player/Sharafiev_%20Azat,4186214
"Sipila, Vilka",https://players.chessbase.com/en/player/Sipila_%20Vilka,505455
"Rjabzev, Konstantin",https://players.chessbase.com/en/player/Rjabzev_%20Konstantin,4150015
"Shagbazyan, Taron",https://players.chessbase.com/en/player/Shagbazyan_%20Taron,14122073
"Demkovich, Anatoliy",https://players.chessbase.com/en/player/Demkovich_%20Anatoliy,14105438
"Oparin, Grigoriy",https://players.chessbase.com/en/player/Oparin_%20Grigoriy,24125890
"Kersten, Julian",https://players.chessbase.com/en/player/Kersten_%20Julian,1628542
"Wyss, Jonas",https://players.chessbase.com/en/player/Wyss_%20Jonas,1311387
"Faizrakhmanov, Ramil",https://players.chessbase.com/en/player/Faizrakhmanov_%20Ramil,24103209
"Savitskiy, Sergey",https://players.chessbase.com/en/player/Savitskiy_%20Sergey,24105660
"Yandemirov, Valeri",https://players.chessbase.com/en/player/Yandemirov_%20Valeri,4102622
"Utnasunov, Alexander",https://players.chessbase.com/en/player/Utnasunov_%20Alexander,4134524
"Kotau, Arseni",https://players.chessbase.com/en/player/Kotau_%20Arseni,13510495
"Gatineau, Yovann",https://players.chessbase.com/en/player/Gatineau_%20Yovann,26028999
"Stoleriu, George",https://players.chessbase.com/en/player/Stoleriu_%20George,1227505
"Vrolijk, Liam",https://players.chessbase.com/en/player/Vrolijk_%20Liam,1048333
"Nurzhanov, Timur",https://players.chessbase.com/en/player/Nurzhanov_%20Timur,13709780
"Zhu, Yi",https://players.chessbase.com/en/player/Zhu_%20Yi,8607435
"Fahland, Matthias",https://players.chessbase.com/en/player/Fahland_%20Matthias,4698380
"Moeldner, Juergen",https://players.chessbase.com/en/player/Moeldner_%20Juergen,4613694
"Koch, Yannick",https://players.chessbase.com/en/player/Koch_%20Yannick,24661678
"Dann, Matthias",https://players.chessbase.com/en/player/Dann_%20Matthias,24638056
"Vega Gutierrez, Sabrina Neide",https://players.chessbase.com/en/player/Vega%20Gutierrez_%20Sabrina%20Neide,2219026
"Salomon, Johan",https://players.chessbase.com/en/player/Salomon_%20Johan,1509500
"Mikadze, Miranda",https://players.chessbase.com/en/player/Mikadze_%20Miranda,13603108
"Danielyan, Vahe",https://players.chessbase.com/en/player/Danielyan_%20Vahe,13304828
"Firat, Burak",https://players.chessbase.com/en/player/Firat_%20Burak,6305881
"Palachev, Petr",https://players.chessbase.com/en/player/Palachev_%20Petr,24129003
"Bezgodov, Alexei",https://players.chessbase.com/en/player/Bezgodov_%20Alexei,4105257
"Tekeyev, Zaur",https://players.chessbase.com/en/player/Tekeyev_%20Zaur,4199731
"Yanchenko, Roman",https://players.chessbase.com/en/player/Yanchenko_%20Roman,4137329
